,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,distance,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has360,hasStaging,externalReference,floor,district,hasLift
174,98909394,695.0,flat,rent,65.0,True,2,1,Calle San Ciriaco,Madrid,Madrid,es,404.039.568,-36.044.371,False,8484,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico de Vicálvaro, Madrid', 'title': 'Piso en Calle San Ciriaco'}",False,False,False,2817-023018-02,,Vicálvaro,False
175,98765332,750.0,flat,rent,111.0,True,2,2,Centro,Madrid,Parla,es,4.023.866,-376.976,False,20583,False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Centro, Parla', 'title': 'Piso'}",False,False,False,3064PA-CM,6,Centro,True
176,98890725,675.0,flat,rent,35.0,False,1,1,Calle de Don Pedro s/n,Madrid,Madrid,es,404.117.027,-37.132.995,True,1016,,,,,,,,,,,,,
177,98892578,730.0,flat,rent,60.0,False,3,1,Reyes,Madrid,Parla,es,402.366.913,-37.681.298,False,20756,False,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Reyes, Parla', 'title': 'Piso'}",True,True,False,CG-91792-0001,3,Reyes,False
178,98839350,690.0,flat,rent,85.0,True,2,1,Calle Alfonso XIII,Madrid,Parla,es,402.355.101,-37.644.926,False,20804,False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Reyes, Parla', 'title': 'Piso en Calle Alfonso XIII'}",False,False,False,2810-014768-02,,Reyes,True
179,98817122,750.0,flat,rent,45.0,False,1,1,"Calle Conde de Vallellano, 5",Madrid,Madrid,es,40.462.325,-36.983.636,True,5089,False,good,False,17.0,{'typology': 'flat'},"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso en Calle Conde de Vallellano, 5'}",True,False,False,,bj,Tetuán,False
180,98827742,600.0,studio,rent,32.0,True,0,1,"Travesía de López de Aranda, 6",Madrid,Madrid,es,404.428.709,-36.368.942,True,6325,False,good,False,19.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Salvador, Madrid', 'title': 'Estudio en Travesía de López de Aranda, 6'}",False,False,False,121-00160,1,San Blas,True
181,98623809,723.0,studio,rent,25.0,True,0,1,"Calle Beatriz Galindo, 12",Madrid,Rivas-Vaciamadrid,es,403.413.759,-35.316.501,True,16775,True,newdevelopment,True,29.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Rivas Futura, Rivas-Vaciamadrid', 'title': 'Estudio en Calle Beatriz Galindo, 12'}",True,False,False,,,Rivas Futura,True
182,85802894,725.0,flat,rent,50.0,True,1,1,"DEYANIRA, 59",Madrid,Madrid,es,404.430.571,-3.584.077,True,10503,False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Rejas, Madrid', 'title': 'Piso en DEYANIRA, 59'}",True,False,False,DEYANIRA 725€,1,San Blas,True
183,98906605,750.0,flat,rent,67.0,True,3,1,Avenida España,Madrid,Getafe,es,403.127.355,-37.210.287,False,11657,,,,,,,,,,,,,
184,98775094,600.0,flat,rent,45.0,True,2,1,Higuera,Madrid,Mataelpino,es,407.351.814,-39.480.239,False,41003,,,,,,,,,,,,,
185,98879146,750.0,flat,rent,70.0,True,3,1,Calle de la Presa,Madrid,San Fernando de Henares,es,404.265.112,-35.307.456,False,14642,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Montserrat - Parque Empresarial, San Fernando de Henares', 'title': 'Piso en Calle de la Presa'}",False,False,False,7675,2,Montserrat - Parque Empresarial,False
186,98911748,450.0,penthouse,rent,60.0,True,1,1,Calle Hortensia,Madrid,Villa del Prado,es,402.789.466,-43.049.356,False,53238,False,good,False,8.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Villa del Prado', 'title': 'Ático en Calle Hortensia'}",False,False,False,28DG-024843-01,,,False
187,98827509,720.0,flat,rent,54.0,True,1,1,Calle de Rascón,Madrid,Madrid,es,403.938.982,-37.281.276,False,3296,True,good,False,13.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en Calle de Rascón'}",True,True,False,7048233-AL,bj,Carabanchel,False
188,98911766,550.0,penthouse,rent,75.0,True,2,2,Calle Hortensia,Madrid,Villa del Prado,es,402.796.466,-43.053.356,False,53247,False,good,False,7.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Villa del Prado', 'title': 'Ático en Calle Hortensia'}",False,False,False,28DG-024844-01,,,False
189,98799167,720.0,flat,rent,49.0,False,3,1,Calle de Godella,Madrid,Madrid,es,403.418.997,-36.883.697,False,8411,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'San Cristóbal, Madrid', 'title': 'Piso en Calle de Godella'}",True,True,False,7245836-AL,3,Villaverde,False
190,98918888,740.0,flat,rent,65.0,True,3,1,Calle Sacrificio,Madrid,Madrid,es,404.049.726,-36.047.164,False,8443,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Ambroz, Madrid', 'title': 'Piso en Calle Sacrificio'}",False,False,False,8691,1,Vicálvaro,True
191,98839459,660.0,flat,rent,155.0,False,3,2,Calle de Versalles,Madrid,Aranjuez,es,400.565.099,-35.934.267,False,41119,,,,,,,,,,,,,
192,98799169,720.0,flat,rent,56.0,False,2,1,Calle de Sáhara,Madrid,Madrid,es,403.571.834,-36.915.155,False,6691,True,good,False,13.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle de Sáhara'}",True,True,False,7254396-AL,4,Villaverde,False
193,98651324,650.0,flat,rent,31.0,False,1,1,Calle del Doctor Fourquet,Madrid,Madrid,es,404.064.335,-36.985.906,False,1207,False,good,False,21.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Doctor Fourquet'}",False,False,False,,3,Centro,False
194,98827507,650.0,flat,rent,96.0,True,2,1,Calle de San Juan,Madrid,Aranjuez,es,400.299.792,-3.595.984,False,43953,True,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Piso en Calle de San Juan'}",True,True,False,7032648-AL,3,Nuevo Aranjuez-Ciudad de las Artes,False
195,97920712,660.0,flat,rent,168.0,False,4,2,Calle Acrópolis de Atenas,Madrid,Aranjuez,es,400.557.898,-35.922.225,False,41221,True,good,False,4.0,{'typology': 'flat'},"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Piso en Calle Acrópolis de Atenas'}",True,True,False,1000015223-CA,3,La Montaña-El Cortijo,True
196,98703594,690.0,flat,rent,64.0,True,2,1,Val,Madrid,Alcalá de Henares,es,404.834.597,-33.519.837,False,30634,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Val, Alcalá de Henares', 'title': 'Piso'}",False,False,False,ALQ2075,bj,Val,False
197,98620346,750.0,studio,rent,25.0,True,0,1,Calle de Francisco Silvela,Madrid,Madrid,es,404.282.477,-36.689.173,False,3177,False,good,False,30.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lista, Madrid', 'title': 'Estudio en Calle de Francisco Silvela'}",True,False,False,,5,Barrio de Salamanca,True
198,91275851,725.0,flat,rent,45.0,True,1,1,"Calle de la Pirra, 44",Madrid,Madrid,es,40.444.004,-3.584.382,True,10508,False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Rejas, Madrid', 'title': 'Piso en Calle de la Pirra, 44'}",True,False,False,Pirra 725€,2,San Blas,True
199,98799171,620.0,flat,rent,85.0,False,1,1,Calle de Pedro Faura,Madrid,Pinto,es,402.389.218,-37.030.263,False,19767,True,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Piso en Calle de Pedro Faura'}",True,True,False,1000044771-CA,bj,San José - Buenos Aires,True
200,98908900,590.0,flat,rent,52.0,True,1,1,Los Molinos,Madrid,Los Molinos,es,407.039.311,-40.705.474,False,44526,False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Los Molinos', 'title': 'Piso'}",False,False,False,837,bj,,False
201,88875520,750.0,penthouse,rent,80.0,True,0,1,Zona Industrial,Madrid,Tres Cantos,es,406.038.483,-36.957.713,False,20818,False,good,False,9.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Zona Industrial, Tres Cantos', 'title': 'Ático'}",False,False,False,3248-16907,1,Zona Industrial,True
202,98897862,720.0,studio,rent,36.0,True,0,1,barrio San Juan Bautista,Madrid,Madrid,es,404.514.903,-3.649.443,False,5975,False,good,False,20.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'San Juan Bautista, Madrid', 'title': 'Estudio'}",False,True,False,ROSALEDA ESTUDIO TORRECILLA 5 2E,2,Ciudad Lineal,True
203,98707621,700.0,flat,rent,82.0,True,2,1,San Pedro Regalado,Madrid,San Lorenzo de el Escorial,es,405.938.213,-41.482.372,False,42463,False,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Centro - Casco Histórico, San Lorenzo de el Escorial', 'title': 'Piso en San Pedro Regalado'}",False,False,False,SPR83I,3,Centro - Casco Histórico,False
204,98068981,692.0,flat,rent,83.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT02,,Suroeste,True
205,98069014,670.0,flat,rent,79.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT07,,Suroeste,True
206,98288656,609.0,flat,rent,56.0,True,1,1,"Calle Álvaro Mutis, 1",Madrid,Alcalá de Henares,es,405.126.166,-33.694.194,True,30186,False,newdevelopment,True,11.0,{'typology': 'flat'},"{'subtitle': 'Espartales, Alcalá de Henares', 'title': 'Piso en Calle Álvaro Mutis, 1'}",True,False,False,VT3,bj,Espartales,True
207,98069020,718.0,flat,rent,86.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT06,,Suroeste,True
208,98068962,694.0,flat,rent,81.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,9.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT04,,Suroeste,True
209,98069018,658.0,flat,rent,78.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT05,,Suroeste,True
210,98888784,750.0,flat,rent,36.0,False,2,1,"Calle Tenerife, 6",Madrid,Madrid,es,404.492.198,-37.054.938,True,3620,False,good,False,21.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle Tenerife, 6'}",False,False,False,,2,Tetuán,True
211,98068997,723.0,flat,rent,88.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT08,,Suroeste,True
212,98068981,692.0,flat,rent,83.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT02,,Suroeste,True
213,98069014,670.0,flat,rent,79.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT07,,Suroeste,True
214,98288656,609.0,flat,rent,56.0,True,1,1,"Calle Álvaro Mutis, 1",Madrid,Alcalá de Henares,es,405.126.166,-33.694.194,True,30186,False,newdevelopment,True,11.0,{'typology': 'flat'},"{'subtitle': 'Espartales, Alcalá de Henares', 'title': 'Piso en Calle Álvaro Mutis, 1'}",True,False,False,VT3,bj,Espartales,True
215,98069020,718.0,flat,rent,86.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT06,,Suroeste,True
216,98068959,728.0,flat,rent,91.0,True,2,2,"Calle Valle de Ambles, 2",Madrid,Torrejón de Ardoz,es,404.430.651,-34.659.877,True,20294,False,newdevelopment,True,8.0,{'typology': 'flat'},"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Piso en Calle Valle de Ambles, 2'}",True,False,False,VT01,,Suroeste,True
217,97794103,650.0,studio,rent,28.0,True,0,1,Calle del Cactus,Madrid,Madrid,es,404.608.285,-36.988.899,False,4920,False,good,False,23.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Valdeacederas, Madrid', 'title': 'Estudio en Calle del Cactus'}",False,True,False,MV-A234,bj,Tetuán,False
218,37393114,750.0,flat,rent,60.0,False,2,1,Calle Santiago,Madrid,Alcalá de Henares,es,40.484.995,-33.643.476,False,29663,True,good,False,13.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico, Alcalá de Henares', 'title': 'Piso en Calle Santiago'}",False,False,False,2241-459,1,Casco Histórico,False
219,98677104,735.0,flat,rent,60.0,True,3,1,Calle Cafarnaúm,Madrid,Parla,es,402.377.276,-37.780.729,False,20886,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Parque Inlasa, Parla', 'title': 'Piso en Calle Cafarnaúm'}",True,True,False,CG-91431-0001,4,Parque Inlasa,False
220,98721230,699.0,penthouse,rent,78.0,True,2,1,"Calle de la Retama, 19",Madrid,Colmenar Viejo,es,406.608.574,-37.674.572,True,27684,False,good,False,9.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Centro, Colmenar Viejo', 'title': 'Ático en Calle de la Retama, 19'}",False,False,False,,2,Centro,False
221,92160914,725.0,flat,rent,67.0,True,3,1,Calle Valladolid,Madrid,Móstoles,es,403.206.268,-38.622.583,False,17191,True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Centro, Móstoles', 'title': 'Piso en Calle Valladolid'}",True,True,False,CH-56672-0001,4,Centro,False
222,98742849,740.0,flat,rent,77.0,True,3,2,Calle Miguel Ángel,Madrid,Alcalá de Henares,es,404.737.561,-33.762.869,False,28385,True,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Reyes Católicos, Alcalá de Henares', 'title': 'Piso en Calle Miguel Ángel'}",True,True,False,CG-56108-0001,bj,Reyes Católicos,True
223,98770378,720.0,flat,rent,73.0,True,1,1,"La fuente, 27",Madrid,Collado Villalba,es,406.297.309,-40.042.674,True,34761,False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Piso en La fuente, 27'}",True,False,False,54327fu,2,Villalba Estación,True
224,98792321,750.0,flat,rent,79.0,True,3,1,"Calle Pizarro, 16",Madrid,Getafe,es,403.132.454,-37.302.507,True,11728,False,good,False,9.0,{'typology': 'flat'},"{'subtitle': 'Universidad, Getafe', 'title': 'Piso en Calle Pizarro, 16'}",False,False,False,,en,Universidad,True
225,98767137,710.0,flat,rent,66.0,True,3,1,Calle Cafarnaúm,Madrid,Parla,es,402.400.853,-37.762.193,False,20588,True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Parque Inlasa, Parla', 'title': 'Piso en Calle Cafarnaúm'}",True,True,False,CG-91304-0001,4,Parque Inlasa,False
226,98804708,725.0,flat,rent,62.0,True,2,1,Calle de Navalmoral de la Mata,Madrid,Madrid,es,403.757.382,-37.772.753,False,7748,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Águilas, Madrid', 'title': 'Piso en Calle de Navalmoral de la Mata'}",False,True,False,Navalmoral Mata,3,Latina,False
227,38224630,750.0,flat,rent,46.0,False,1,1,"Calle de eugenia de montijo, 59",Madrid,Madrid,es,403.784.325,-37.476.971,True,5680,False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Puerta Bonita, Madrid', 'title': 'Piso en Calle de eugenia de montijo, 59'}",False,False,False,,bj,Carabanchel,False
228,98749998,750.0,flat,rent,61.0,True,2,1,"Calle del Radio, 15",Madrid,Madrid,es,403.921.768,-37.221.391,True,3161,False,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'Opañel, Madrid', 'title': 'Piso en Calle del Radio, 15'}",False,False,False,,1,Carabanchel,True
229,97813902,730.0,flat,rent,161.0,True,4,1,Calle de la Cruz,Madrid,Aranjuez,es,400.282.361,-35.950.227,False,44159,True,good,False,5.0,{'typology': 'flat'},"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Piso en Calle de la Cruz'}",True,True,False,7043752-AL,3,Nuevo Aranjuez-Ciudad de las Artes,False
230,98003707,720.0,flat,rent,110.0,False,2,1,Calle Alfonso X el Sabio,Madrid,Parla,es,402.303.494,-37.672.134,False,21417,True,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Las Américas, Parla', 'title': 'Piso en Calle Alfonso X el Sabio'}",True,True,False,1000014787-CA,,Las Américas,True
231,98187161,720.0,flat,rent,48.0,False,2,1,Calle Tejar de la Pastora,Madrid,Madrid,es,404.043.015,-366.459,False,3551,True,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Calle Tejar de la Pastora'}",True,True,False,7050511-AL,bj,Puente de Vallecas,False
232,97133631,700.0,flat,rent,57.0,False,2,1,Calle de Rocafort,Madrid,Madrid,es,403.419.687,-36.878.728,False,8410,True,good,False,12.0,{'typology': 'flat'},"{'subtitle': 'San Cristóbal, Madrid', 'title': 'Piso en Calle de Rocafort'}",True,True,False,7252451-AL,4,Villaverde,False
233,28398586,750.0,duplex,rent,75.0,True,2,2,Calle Lirio,Madrid,Cobeña,es,405.695.498,-34.999.067,False,24176,False,good,False,10.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Cobeña', 'title': 'Dúplex en Calle Lirio'}",False,False,False,1407,1,,False
234,98343709,610.0,studio,rent,26.0,False,0,1,Calle Ana María,Madrid,Madrid,es,404.647.578,-37.026.911,False,5343,True,good,False,23.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Valdeacederas, Madrid', 'title': 'Estudio en Calle Ana María'}",True,True,False,7266265-AL,3,Tetuán,True
